Filename,CelexID,DocID,remove
31995Q1207:EN:NOT.html,31995Q1207,8809,0
31995R0251:EN:NOT.html,31995R0251,8810,0
31995R0267:EN:NOT.html,31995R0267,8811,0
31995R0297:EN:NOT.html,31995R0297,8812,0
31995R0299:EN:NOT.html,31995R0299,8813,0
31995R0306:EN:NOT.html,31995R0306,8814,0
31995R0354:EN:NOT.html,31995R0354,8815,0
31995R0356:EN:NOT.html,31995R0356,8816,0
31995R0406:EN:NOT.html,31995R0406,8817,0
31995R0491:EN:NOT.html,31995R0491,8818,0
31995R0540:EN:NOT.html,31995R0540,8819,0
31995R0553:EN:NOT.html,31995R0553,8820,0
31995R0559:EN:NOT.html,31995R0559,8821,0
31995R0629:EN:NOT.html,31995R0629,8822,0
31995R0656:EN:NOT.html,31995R0656,8823,0
31995R0657:EN:NOT.html,31995R0657,8824,0
31995R0671:EN:NOT.html,31995R0671,8825,0
31995R0685:EN:NOT.html,31995R0685,8826,0
31995R0690:EN:NOT.html,31995R0690,8827,0
31995R0693:EN:NOT.html,31995R0693,8828,0
31995R0711:EN:NOT.html,31995R0711,8829,0
31995R0737:EN:NOT.html,31995R0737,8830,0
31995R0796:EN:NOT.html,31995R0796,8831,0
31995R0821:EN:NOT.html,31995R0821,8832,0
31995R0834:EN:NOT.html,31995R0834,8833,0
31995R0838:EN:NOT.html,31995R0838,8834,0
31995R0839:EN:NOT.html,31995R0839,8835,0
31995R0840:EN:NOT.html,31995R0840,8836,0
31995R0879:EN:NOT.html,31995R0879,8837,0
31995R0933:EN:NOT.html,31995R0933,8838,0
31995R0992:EN:NOT.html,31995R0992,8839,0
31995R0997:EN:NOT.html,31995R0997,8840,0
31995R1006:EN:NOT.html,31995R1006,8841,0
31995R1021:EN:NOT.html,31995R1021,8842,0
31995R1054:EN:NOT.html,31995R1054,8843,0
31995R1084:EN:NOT.html,31995R1084,8844,0
31995R1102:EN:NOT.html,31995R1102,8845,0
31995R1150:EN:NOT.html,31995R1150,8846,0
31995R1165:EN:NOT.html,31995R1165,8847,0
31995R1172:EN:NOT.html,31995R1172,8848,0
31995R1197:EN:NOT.html,31995R1197,8849,0
31995R1201:EN:NOT.html,31995R1201,8850,0
31995R1202:EN:NOT.html,31995R1202,8851,0
31995R1238:EN:NOT.html,31995R1238,8852,0
31995R1239:EN:NOT.html,31995R1239,8853,0
31995R1244:EN:NOT.html,31995R1244,8854,0
31995R1275:EN:NOT.html,31995R1275,8855,0
31995R1276:EN:NOT.html,31995R1276,8856,0
31995R1277:EN:NOT.html,31995R1277,8857,0
31995R1306:EN:NOT.html,31995R1306,8858,0
31995R1307:EN:NOT.html,31995R1307,8859,0
31995R1318:EN:NOT.html,31995R1318,8860,0
31995R1319:EN:NOT.html,31995R1319,8861,0
31995R1325:EN:NOT.html,31995R1325,8862,0
31995R1359:EN:NOT.html,31995R1359,8863,0
31995R1366:EN:NOT.html,31995R1366,8864,0
31995R1368:EN:NOT.html,31995R1368,8865,0
31995R1390:EN:NOT.html,31995R1390,8866,0
31995R1398:EN:NOT.html,31995R1398,8867,0
31995R1422:EN:NOT.html,31995R1422,8868,0
31995R1423:EN:NOT.html,31995R1423,8869,0
31995R1429:EN:NOT.html,31995R1429,8870,0
31995R1439:EN:NOT.html,31995R1439,8871,0
31995R1441:EN:NOT.html,31995R1441,8872,0
31995R1442:EN:NOT.html,31995R1442,8873,0
31995R1445:EN:NOT.html,31995R1445,8874,0
31995R1448:EN:NOT.html,31995R1448,8875,0
31995R1464:EN:NOT.html,31995R1464,8876,0
31995R1469:EN:NOT.html,31995R1469,8877,0
31995R1484:EN:NOT.html,31995R1484,8878,0
31995R1501:EN:NOT.html,31995R1501,8879,0
31995R1516:EN:NOT.html,31995R1516,8880,0
31995R1517:EN:NOT.html,31995R1517,8881,0
31995R1518:EN:NOT.html,31995R1518,8882,0
31995R1562:EN:NOT.html,31995R1562,8883,0
31995R1563:EN:NOT.html,31995R1563,8884,0
31995R1565:EN:NOT.html,31995R1565,8885,0
31995R1572:EN:NOT.html,31995R1572,8886,0
31995R1591:EN:NOT.html,31995R1591,8887,0
31995R1598:EN:NOT.html,31995R1598,8888,0
31995R1627:EN:NOT.html,31995R1627,8889,0
31995R1643:EN:NOT.html,31995R1643,8890,0
31995R1644:EN:NOT.html,31995R1644,8891,0
31995R1662:EN:NOT.html,31995R1662,8892,0
31995R1663:EN:NOT.html,31995R1663,8893,0
31995R1664:EN:NOT.html,31995R1664,8894,0
31995R1683:EN:NOT.html,31995R1683,8895,0
31995R1688:EN:NOT.html,31995R1688,8896,0
31995R1712:EN:NOT.html,31995R1712,8897,0
31995R1762:EN:NOT.html,31995R1762,8898,0
31995R1768:EN:NOT.html,31995R1768,8899,0
31995R1798:EN:NOT.html,31995R1798,8900,0
31995R1802:EN:NOT.html,31995R1802,8901,0
31995R1820:EN:NOT.html,31995R1820,8902,0
31995R1836:EN:NOT.html,31995R1836,8903,0
31995R1839:EN:NOT.html,31995R1839,8904,0
31995R1863:EN:NOT.html,31995R1863,8905,0
31995R1935:EN:NOT.html,31995R1935,8906,0
31995R1948:EN:NOT.html,31995R1948,8907,0
31995R1961:EN:NOT.html,31995R1961,8908,0
31995R1963:EN:NOT.html,31995R1963,8909,0
31995R1964:EN:NOT.html,31995R1964,8910,0
31995R1975:EN:NOT.html,31995R1975,8911,0
31995R1993:EN:NOT.html,31995R1993,8912,0
31995R2009:EN:NOT.html,31995R2009,8913,0
31995R2027:EN:NOT.html,31995R2027,8914,0
31995R2135:EN:NOT.html,31995R2135,8915,0
31995R2136:EN:NOT.html,31995R2136,8916,0
31995R2178:EN:NOT.html,31995R2178,8917,0
31995R2197:EN:NOT.html,31995R2197,8918,0
31995R2198:EN:NOT.html,31995R2198,8919,0
31995R2230:EN:NOT.html,31995R2230,8920,0
31995R2236:EN:NOT.html,31995R2236,8921,0
31995R2268:EN:NOT.html,31995R2268,8922,0
31995R2270:EN:NOT.html,31995R2270,8923,0
31995R2305:EN:NOT.html,31995R2305,8924,0
31995R2315:EN:NOT.html,31995R2315,8925,0
31995R2357:EN:NOT.html,31995R2357,8926,0
31995R2362:EN:NOT.html,31995R2362,8927,0
31995R2382:EN:NOT.html,31995R2382,8928,0
31995R2390:EN:NOT.html,31995R2390,8929,0
31995R2417:EN:NOT.html,31995R2417,8930,0
31995R2458:EN:NOT.html,31995R2458,8931,0
31995R2479:EN:NOT.html,31995R2479,8932,0
31995R2480:EN:NOT.html,31995R2480,8933,0
31995R2494:EN:NOT.html,31995R2494,8934,0
31995R2506:EN:NOT.html,31995R2506,8935,0
31995R2526:EN:NOT.html,31995R2526,8936,0
31995R2528:EN:NOT.html,31995R2528,8937,0
31995R2535:EN:NOT.html,31995R2535,8938,0
31995R2546:EN:NOT.html,31995R2546,8939,0
31995R2564:EN:NOT.html,31995R2564,8940,0
31995R2597:EN:NOT.html,31995R2597,8941,0
31995R2610:EN:NOT.html,31995R2610,8942,0
31995R2611:EN:NOT.html,31995R2611,8943,0
31995R2625:EN:NOT.html,31995R2625,8944,0
31995R2626:EN:NOT.html,31995R2626,8945,0
31995R2627:EN:NOT.html,31995R2627,8946,0
31995R2688:EN:NOT.html,31995R2688,8947,0
31995R2689:EN:NOT.html,31995R2689,8948,0
31995R2694:EN:NOT.html,31995R2694,8949,0
31995R2695:EN:NOT.html,31995R2695,8950,0
31995R2696:EN:NOT.html,31995R2696,8951,0
31995R2700:EN:NOT.html,31995R2700,8952,0
31995R2744:EN:NOT.html,31995R2744,8953,0
31995R2750:EN:NOT.html,31995R2750,8954,0
31995R2796:EN:NOT.html,31995R2796,8955,0
31995R2801:EN:NOT.html,31995R2801,8956,0
31995R2802:EN:NOT.html,31995R2802,8957,0
31995R2804:EN:NOT.html,31995R2804,8958,0
31995R2805:EN:NOT.html,31995R2805,8959,0
31995R2810:EN:NOT.html,31995R2810,8960,0
31995R2819:EN:NOT.html,31995R2819,8961,0
31995R2868:EN:NOT.html,31995R2868,8962,0
31995R2869:EN:NOT.html,31995R2869,8963,0
31995R2870:EN:NOT.html,31995R2870,8964,0
31995R2897:EN:NOT.html,31995R2897,8965,0
31995R2898:EN:NOT.html,31995R2898,8966,0
31995R2916:EN:NOT.html,31995R2916,8967,0
31995R2931:EN:NOT.html,31995R2931,8968,0
31995R2943:EN:NOT.html,31995R2943,8969,0
31995R2945:EN:NOT.html,31995R2945,8970,0
31995R2963:EN:NOT.html,31995R2963,8971,0
31995R2964:EN:NOT.html,31995R2964,8972,0
31995R2988:EN:NOT.html,31995R2988,8973,0
31995R2993:EN:NOT.html,31995R2993,8974,0
31995R3010:EN:NOT.html,31995R3010,8975,0
31995R3017:EN:NOT.html,31995R3017,8976,0
31995R3050:EN:NOT.html,31995R3050,8977,0
31995R3051:EN:NOT.html,31995R3051,8978,0
31995R3061:EN:NOT.html,31995R3061,8979,0
31995R3067:EN:NOT.html,31995R3067,8980,0
31995R3068:EN:NOT.html,31995R3068,8981,0
31995R3069:EN:NOT.html,31995R3069,8982,0
31995R3071:EN:NOT.html,31995R3071,8983,0
31995R3093:EN:NOT.html,31995R3093,8984,0
31995R3094:EN:NOT.html,31995R3094,8985,0
31995R3095:EN:NOT.html,31995R3095,8986,0
31995Y0217(01):EN:NOT.html,31995Y0217(01),8987,0
31995Y0217(02):EN:NOT.html,31995Y0217(02),8988,0
31995Y0228(01):EN:NOT.html,31995Y0228(01),8989,0
31995Y0228(02):EN:NOT.html,31995Y0228(02),8990,0
31995Y0308(01):EN:NOT.html,31995Y0308(01),8991,0
31995Y0630(01):EN:NOT.html,31995Y0630(01),8992,0
31995Y0703(01):EN:NOT.html,31995Y0703(01),8993,0
31995Y0704(01):EN:NOT.html,31995Y0704(01),8994,0
31995Y0704(02):EN:NOT.html,31995Y0704(02)R(01),8995,1
31995Y0705(01):EN:NOT.html,31995Y0705(01),8996,0
31995Y0705(02):EN:NOT.html,31995Y0705(02),8997,0
31995Y0705(03):EN:NOT.html,31995Y0705(03),8998,0
31995Y0722(01):EN:NOT.html,31995Y0722(01),8999,0
31995Y0722(02):EN:NOT.html,31995Y0722(02),9000,0
31995Y0811(01):EN:NOT.html,31995Y0811(01),9001,0
31995Y0811(02):EN:NOT.html,31995Y0811(02),9002,0
31995Y0811(03):EN:NOT.html,31995Y0811(03),9003,0
31995Y0812(01):EN:NOT.html,31995Y0812(01),9004,0
31995Y0812(02):EN:NOT.html,31995Y0812(02),9005,0
31995Y0923(01):EN:NOT.html,31995Y0923(01),9006,0
31995Y0923(02):EN:NOT.html,31995Y0923(02),9007,0
31995Y1003(01):EN:NOT.html,31995Y1003(01),9008,0
31995Y1011(01):EN:NOT.html,31995Y1011(01),9009,0
31995Y1011(02):EN:NOT.html,31995Y1011(02)R(01),9010,1
31995Y1110(01):EN:NOT.html,31995Y1110(01),9011,0
31995Y1128(01):EN:NOT.html,31995Y1128(01),9012,0
31995Y1207(01):EN:NOT.html,31995Y1207(01),9013,0
31995Y1207(02):EN:NOT.html,31995Y1207(02),9014,0
31995Y1207(03):EN:NOT.html,31995Y1207(03),9015,0
31995Y1207(04):EN:NOT.html,31995Y1207(04),9016,0
31995Y1219(01):EN:NOT.html,31995Y1219(01),9017,0
31995Y1219(02):EN:NOT.html,31995Y1219(02),9018,0
31995Y1219(03):EN:NOT.html,31995Y1219(03),9019,0
31995Y1230(02):EN:NOT.html,31995Y1230(02),9020,0
31995Y1230(03):EN:NOT.html,31995Y1230(03),9021,0
31995Y1230(04):EN:NOT.html,31995Y1230(04),9022,0
31995Y1230(05):EN:NOT.html,31995Y1230(05),9023,0
31995Y1230(06):EN:NOT.html,31995Y1230(06),9024,0
31996A0015:EN:NOT.html,31996A0015,9025,0
31996A0171:EN:NOT.html,31996A0171,9026,0
31996D0004:EN:NOT.html,31996D0004,9027,0
31996D0022:EN:NOT.html,31996D0022,9028,0
31996D0031:EN:NOT.html,31996D0031,9029,0
31996D0037:EN:NOT.html,31996D0037,9030,0
31996D0040:EN:NOT.html,31996D0040,9031,0
31996D0075:EN:NOT.html,31996D0075,9032,0
31996D0076:EN:NOT.html,31996D0076,9033,0
31996D0077:EN:NOT.html,31996D0077,9034,0
31996D0078:EN:NOT.html,31996D0078,9035,0
31996D0079:EN:NOT.html,31996D0079,9036,0
31996D0080:EN:NOT.html,31996D0080,9037,0
31996D0081:EN:NOT.html,31996D0081,9038,0
31996D0082:EN:NOT.html,31996D0082,9039,0
31996D0091:EN:NOT.html,31996D0091,9040,0
31996D0103:EN:NOT.html,31996D0103,9041,0
31996D0104:EN:NOT.html,31996D0104,9042,0
31996D0110:EN:NOT.html,31996D0110,9043,0
31996D0115:EN:NOT.html,31996D0115,9044,0
31996D0116(01):EN:NOT.html,31996D0116(01),9045,0
31996D0127:EN:NOT.html,31996D0127,9046,0
31996D0134:EN:NOT.html,31996D0134,9047,0
31996D0137:EN:NOT.html,31996D0137,9048,0
31996D0147:EN:NOT.html,31996D0147,9049,0
31996D0148:EN:NOT.html,31996D0148,9050,0
31996D0149:EN:NOT.html,31996D0149,9051,0
31996D0150:EN:NOT.html,31996D0150,9052,0
31996D0151:EN:NOT.html,31996D0151,9053,0
31996D0152:EN:NOT.html,31996D0152,9054,0
31996D0154:EN:NOT.html,31996D0154,9055,0
31996D0155:EN:NOT.html,31996D0155,9056,0
31996D0158:EN:NOT.html,31996D0158,9057,0
31996D0159:EN:NOT.html,31996D0159,9058,0
31996D0161:EN:NOT.html,31996D0161,9059,0
31996D0165:EN:NOT.html,31996D0165,9060,0
31996D0169:EN:NOT.html,31996D0169,9061,0
31996D0172:EN:NOT.html,31996D0172,9062,0
31996D0174:EN:NOT.html,31996D0174,9063,0
31996D0177:EN:NOT.html,31996D0177,9064,0
31996D0178:EN:NOT.html,31996D0178,9065,0
31996D0179:EN:NOT.html,31996D0179,9066,0
31996D0191:EN:NOT.html,31996D0191,9067,0
31996D0193:EN:NOT.html,31996D0193,9068,0
31996D0204:EN:NOT.html,31996D0204,9069,0
31996D0207:EN:NOT.html,31996D0207,9070,0
31996D0211:EN:NOT.html,31996D0211,9071,0
31996D0212:EN:NOT.html,31996D0212,9072,0
31996D0214:EN:NOT.html,31996D0214,9073,0
31996D0216:EN:NOT.html,31996D0216,9074,0
31996D0219:EN:NOT.html,31996D0219,9075,0
31996D0221:EN:NOT.html,31996D0221,9076,0
31996D0222:EN:NOT.html,31996D0222,9077,0
31996D0225:EN:NOT.html,31996D0225,9078,0
31996D0228:EN:NOT.html,31996D0228,9079,0
31996D0233:EN:NOT.html,31996D0233,9080,0
31996D0236:EN:NOT.html,31996D0236,9081,0
31996D0241:EN:NOT.html,31996D0241,9082,0
31996D0254:EN:NOT.html,31996D0254,9083,0
31996D0255:EN:NOT.html,31996D0255,9084,0
31996D0256:EN:NOT.html,31996D0256,9085,0
31996D0257:EN:NOT.html,31996D0257,9086,0
31996D0262:EN:NOT.html,31996D0262,9087,0
31996D0266:EN:NOT.html,31996D0266,9088,0
31996D0269:EN:NOT.html,31996D0269,9089,0
31996D0275:EN:NOT.html,31996D0275,9090,0
31996D0278:EN:NOT.html,31996D0278,9091,0
31996D0279:EN:NOT.html,31996D0279,9092,0
31996D0281:EN:NOT.html,31996D0281,9093,0
31996D0282:EN:NOT.html,31996D0282,9094,0
31996D0286:EN:NOT.html,31996D0286,9095,0
31996D0287:EN:NOT.html,31996D0287,9096,0
31996D0288:EN:NOT.html,31996D0288,9097,0
31996D0296:EN:NOT.html,31996D0296,9098,0
31996D0297:EN:NOT.html,31996D0297,9099,0
31996D0298:EN:NOT.html,31996D0298,9100,0
31996D0300:EN:NOT.html,31996D0300,9101,0
31996D0301:EN:NOT.html,31996D0301,9102,0
31996D0302:EN:NOT.html,31996D0302,9103,0
31996D0314(02):EN:NOT.html,31996D0314(02),9104,0
31996D0315:EN:NOT.html,31996D0315,9105,0
31996D0317:EN:NOT.html,31996D0317,9106,0
31996D0318:EN:NOT.html,31996D0318,9107,0
31996D0319:EN:NOT.html,31996D0319,9108,0
31996D0320:EN:NOT.html,31996D0320,9109,0
31996D0321:EN:NOT.html,31996D0321,9110,0
31996D0322:EN:NOT.html,31996D0322,9111,0
31996D0323:EN:NOT.html,31996D0323,9112,0
31996D0324:EN:NOT.html,31996D0324,9113,0
31996D0332:EN:NOT.html,31996D0332,9114,0
31996D0334:EN:NOT.html,31996D0334,9115,0
31996D0335:EN:NOT.html,31996D0335,9116,0
31996D0340:EN:NOT.html,31996D0340,9117,0
31996D0341:EN:NOT.html,31996D0341,9118,0
31996D0346:EN:NOT.html,31996D0346,9119,0
31996D0350:EN:NOT.html,31996D0350,9120,0
31996D0351:EN:NOT.html,31996D0351,9121,0
31996D0355:EN:NOT.html,31996D0355,9122,0
31996D0356:EN:NOT.html,31996D0356,9123,0
31996D0363:EN:NOT.html,31996D0363,9124,0
31996D0364:EN:NOT.html,31996D0364,9125,0
31996D0365:EN:NOT.html,31996D0365,9126,0
31996D0366:EN:NOT.html,31996D0366,9127,0
31996D0367:EN:NOT.html,31996D0367,9128,0
31996D0368:EN:NOT.html,31996D0368,9129,0
31996D0369:EN:NOT.html,31996D0369,9130,0
31996D0381:EN:NOT.html,31996D0381,9131,0
31996D0385:EN:NOT.html,31996D0385,9132,0
31996D0386:EN:NOT.html,31996D0386,9133,0
31996D0391:EN:NOT.html,31996D0391,9134,0
31996D0393:EN:NOT.html,31996D0393,9135,0
31996D0402:EN:NOT.html,31996D0402,9136,0
31996D0405:EN:NOT.html,31996D0405,9137,0
31996D0411:EN:NOT.html,31996D0411,9138,0
31996D0412:EN:NOT.html,31996D0412,9139,0
31996D0413:EN:NOT.html,31996D0413,9140,0
31996D0414:EN:NOT.html,31996D0414,9141,0
31996D0415:EN:NOT.html,31996D0415,9142,0
31996D0418(01):EN:NOT.html,31996D0418(01),9143,0
31996D0424:EN:NOT.html,31996D0424,9144,0
31996D0425:EN:NOT.html,31996D0425,9145,0
31996D0427:EN:NOT.html,31996D0427,9146,0
31996D0428:EN:NOT.html,31996D0428,9147,0
31996D0434:EN:NOT.html,31996D0434,9148,0
31996D0435:EN:NOT.html,31996D0435,9149,0
31996D0438:EN:NOT.html,31996D0438,9150,0
31996D0439:EN:NOT.html,31996D0439,9151,0
31996D0450:EN:NOT.html,31996D0450,9152,0
31996D0456:EN:NOT.html,31996D0456,9153,0
31996D0457:EN:NOT.html,31996D0457,9154,0
31996D0458:EN:NOT.html,31996D0458,9155,0
31996D0463:EN:NOT.html,31996D0463,9156,0
31996D0469:EN:NOT.html,31996D0469,9157,0
31996D0471:EN:NOT.html,31996D0471,9158,0
31996D0474:EN:NOT.html,31996D0474,9159,0
31996D0475:EN:NOT.html,31996D0475,9160,0
31996D0478:EN:NOT.html,31996D0478,9161,0
31996D0482:EN:NOT.html,31996D0482,9162,0
31996D0483:EN:NOT.html,31996D0483,9163,0
31996D0484:EN:NOT.html,31996D0484,9164,0
31996D0490:EN:NOT.html,31996D0490,9165,0
31996D0493:EN:NOT.html,31996D0493,9166,0
31996D0498:EN:NOT.html,31996D0498,9167,0
31996D0501:EN:NOT.html,31996D0501,9168,0
31996D0502:EN:NOT.html,31996D0502,9169,0
31996D0506:EN:NOT.html,31996D0506,9170,0
31996D0507:EN:NOT.html,31996D0507,9171,0
31996D0508:EN:NOT.html,31996D0508,9172,0
31996D0509:EN:NOT.html,31996D0509,9173,0
31996D0510:EN:NOT.html,31996D0510,9174,0
31996D0511:EN:NOT.html,31996D0511,9175,0
31996D0513:EN:NOT.html,31996D0513,9176,0
31996D0514:EN:NOT.html,31996D0514,9177,0
31996D0515:EN:NOT.html,31996D0515,9178,0
31996D0520:EN:NOT.html,31996D0520,9179,0
31996D0521:EN:NOT.html,31996D0521,9180,0
31996D0522:EN:NOT.html,31996D0522,9181,0
31996D0523:EN:NOT.html,31996D0523,9182,0
31996D0524:EN:NOT.html,31996D0524,9183,0
31996D0528:EN:NOT.html,31996D0528,9184,0
31996D0530:EN:NOT.html,31996D0530,9185,0
31996D0536:EN:NOT.html,31996D0536,9186,0
31996D0539:EN:NOT.html,31996D0539,9187,0
31996D0540:EN:NOT.html,31996D0540,9188,0
31996D0542:EN:NOT.html,31996D0542,9189,0
31996D0543:EN:NOT.html,31996D0543,9190,0
31996D0544:EN:NOT.html,31996D0544,9191,0
31996D0545:EN:NOT.html,31996D0545,9192,0
31996D0546:EN:NOT.html,31996D0546,9193,0
31996D0547:EN:NOT.html,31996D0547,9194,0
31996D0550:EN:NOT.html,31996D0550,9195,0
31996D0551:EN:NOT.html,31996D0551,9196,0
31996D0559:EN:NOT.html,31996D0559,9197,0
31996D0560:EN:NOT.html,31996D0560,9198,0
31996D0562:EN:NOT.html,31996D0562,9199,0
31996D0563:EN:NOT.html,31996D0563,9200,0
31996D0564:EN:NOT.html,31996D0564,9201,0
31996D0565:EN:NOT.html,31996D0565,9202,0
31996D0566:EN:NOT.html,31996D0566,9203,0
31996D0573:EN:NOT.html,31996D0573,9204,0
31996D0575:EN:NOT.html,31996D0575,9205,0
31996D0576:EN:NOT.html,31996D0576,9206,0
31996D0577:EN:NOT.html,31996D0577,9207,0
31996D0578:EN:NOT.html,31996D0578,9208,0
31996D0579:EN:NOT.html,31996D0579,9209,0
31996D0580:EN:NOT.html,31996D0580,9210,0
31996D0581:EN:NOT.html,31996D0581,9211,0
31996D0582:EN:NOT.html,31996D0582,9212,0
31996D0586:EN:NOT.html,31996D0586,9213,0
31996D0587:EN:NOT.html,31996D0587,9214,0
31996D0591:EN:NOT.html,31996D0591,9215,0
31996D0595:EN:NOT.html,31996D0595,9216,0
31996D0603:EN:NOT.html,31996D0603,9217,0
31996D0606:EN:NOT.html,31996D0606,9218,0
31996D0607:EN:NOT.html,31996D0607,9219,0
31996D0608:EN:NOT.html,31996D0608,9220,0
31996D0609:EN:NOT.html,31996D0609,9221,0
31996D0611:EN:NOT.html,31996D0611,9222,0
31996D0614(01):EN:NOT.html,31996D0614(01),9223,0
31996D0614:EN:NOT.html,31996D0614,9224,0
31996D0615:EN:NOT.html,31996D0615,9225,0
31996D0616(01):EN:NOT.html,31996D0616(01),9226,0
31996D0617:EN:NOT.html,31996D0617,9227,0
31996D0620:EN:NOT.html,31996D0620,9228,0
31996D0621:EN:NOT.html,31996D0621,9229,0
31996D0624:EN:NOT.html,31996D0624,9230,0
31996D0627:EN:NOT.html,31996D0627,9231,0
31996D0628:EN:NOT.html,31996D0628,9232,0
31996D0631:EN:NOT.html,31996D0631,9233,0
31996D0633:EN:NOT.html,31996D0633,9234,0
31996D0640:EN:NOT.html,31996D0640,9235,0
31996D0641:EN:NOT.html,31996D0641,9236,0
31996D0644:EN:NOT.html,31996D0644,9237,0
31996D0648:EN:NOT.html,31996D0648,9238,0
31996D0649:EN:NOT.html,31996D0649,9239,0
31996D0653:EN:NOT.html,31996D0653,9240,0
31996D0655:EN:NOT.html,31996D0655,9241,0
31996D0658:EN:NOT.html,31996D0658,9242,0
31996D0659:EN:NOT.html,31996D0659,9243,0
31996D0664:EN:NOT.html,31996D0664,9244,0
31996D0666:EN:NOT.html,31996D0666,9245,0
31996D0670:EN:NOT.html,31996D0670,9246,0
31996D0671:EN:NOT.html,31996D0671,9247,0
31996D0674:EN:NOT.html,31996D0674,9248,0
31996D0675:EN:NOT.html,31996D0675,9249,0
31996D0678:EN:NOT.html,31996D0678,9250,0
31996D0680:EN:NOT.html,31996D0680,9251,0
31996D0689:EN:NOT.html,31996D0689,9252,0
31996D0704:EN:NOT.html,31996D0704,9253,0
31996D0706:EN:NOT.html,31996D0706,9254,0
31996D0710:EN:NOT.html,31996D0710,9255,0
31996D0715:EN:NOT.html,31996D0715,9256,0
31996D0729:EN:NOT.html,31996D0729,9257,0
31996D0736:EN:NOT.html,31996D0736,9258,0
31996D0749:EN:NOT.html,31996D0749,9259,0
31996D0753:EN:NOT.html,31996D0753,9260,0
31996D0817(01):EN:NOT.html,31996D0817(01),9261,0
31996D1692:EN:NOT.html,31996D1692,9262,0
31996E0406:EN:NOT.html,31996E0406,9263,0
31996E0407:EN:NOT.html,31996E0407,9264,0
31996E0408:EN:NOT.html,31996E0408,9265,0
31996E0588:EN:NOT.html,31996E0588,9266,0
31996E0668:EN:NOT.html,31996E0668,9267,0
31996E0669:EN:NOT.html,31996E0669,9268,0
31996E0697:EN:NOT.html,31996E0697,9269,0
31996E0708:EN:NOT.html,31996E0708,9270,0
31996F0197:EN:NOT.html,31996F0197,9271,0
31996F0277:EN:NOT.html,31996F0277,9272,0
31996F0443:EN:NOT.html,31996F0443,9273,0
31996F0610:EN:NOT.html,31996F0610,9274,0
31996F0622:EN:NOT.html,31996F0622,9275,0
31996F0698:EN:NOT.html,31996F0698,9276,0
31996F0699:EN:NOT.html,31996F0699,9277,0
31996F0747:EN:NOT.html,31996F0747,9278,0
31996F0748:EN:NOT.html,31996F0748,9279,0
31996F0750:EN:NOT.html,31996F0750,9280,0
31996F1009(01):EN:NOT.html,31996F1009(01)R(01),9281,1
31996F1023(01):EN:NOT.html,31996F1023(01),9282,0
31996F1023(02):EN:NOT.html,31996F1023(02),9283,0
31996G1104:EN:NOT.html,31996G1104,9284,0
31996G1212(01):EN:NOT.html,31996G1212(01),9285,0
31996G1212:EN:NOT.html,31996G1212,9286,0
31996G1223:EN:NOT.html,31996G1223,9287,0
31996H0129:EN:NOT.html,31996H0129,9288,0
31996H0162:EN:NOT.html,31996H0162,9289,0
31996H0209:EN:NOT.html,31996H0209,9290,0
31996H0210:EN:NOT.html,31996H0210,9291,0
31996H0431:EN:NOT.html,31996H0431,9292,0
31996H0527:EN:NOT.html,31996H0527,9293,0
31996H0592:EN:NOT.html,31996H0592,9294,0
31996H0694:EN:NOT.html,31996H0694,9295,0
31996H0733:EN:NOT.html,31996H0733,9296,0
31996H0738:EN:NOT.html,31996H0738,9297,0
31996H1014:EN:NOT.html,31996H1014,9298,0
31996K2393:EN:NOT.html,31996K2393,9299,0
31996L0003:EN:NOT.html,31996L0003,9300,0
31996L0004:EN:NOT.html,31996L0004,9301,0
31996L0005:EN:NOT.html,31996L0005,9302,0
31996L0008:EN:NOT.html,31996L0008,9303,0
31996L0009:EN:NOT.html,31996L0009,9304,0
31996L0012:EN:NOT.html,31996L0012,9305,0
31996L0016:EN:NOT.html,31996L0016,9306,0
31996L0018:EN:NOT.html,31996L0018,9307,0
31996L0020:EN:NOT.html,31996L0020,9308,0
31996L0021:EN:NOT.html,31996L0021,9309,0
31996L0022:EN:NOT.html,31996L0022,9310,0
31996L0023:EN:NOT.html,31996L0023,9311,0
31996L0024:EN:NOT.html,31996L0024,9312,0
31996L0025:EN:NOT.html,31996L0025,9313,0
31996L0026:EN:NOT.html,31996L0026,9314,0
31996L0027:EN:NOT.html,31996L0027,9315,0
31996L0029:EN:NOT.html,31996L0029,9316,0
31996L0030:EN:NOT.html,31996L0030,9317,0
31996L0032:EN:NOT.html,31996L0032,9318,0
31996L0033:EN:NOT.html,31996L0033,9319,0
31996L0034:EN:NOT.html,31996L0034,9320,0
31996L0035:EN:NOT.html,31996L0035,9321,0
31996L0036:EN:NOT.html,31996L0036,9322,0
31996L0037:EN:NOT.html,31996L0037,9323,0
31996L0038:EN:NOT.html,31996L0038,9324,0
31996L0040:EN:NOT.html,31996L0040,9325,0
31996L0041:EN:NOT.html,31996L0041,9326,0
31996L0042:EN:NOT.html,31996L0042,9327,0
31996L0043:EN:NOT.html,31996L0043,9328,0
31996L0044:EN:NOT.html,31996L0044,9329,0
31996L0045:EN:NOT.html,31996L0045,9330,0
31996L0046:EN:NOT.html,31996L0046,9331,0
31996L0047:EN:NOT.html,31996L0047,9332,0
31996L0048:EN:NOT.html,31996L0048,9333,0
31996L0049:EN:NOT.html,31996L0049,9334,0
31996L0050:EN:NOT.html,31996L0050,9335,0
